"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -1.43270988506E-001, +0.00000000000E+000
+1.00090000000E+009, -1.40334042922E-001, +0.00000000000E+000
+1.00180000000E+009, -1.39361793488E-001, +0.00000000000E+000
+1.00270000000E+009, -1.37624535651E-001, +0.00000000000E+000
+1.00360000000E+009, -1.37213986983E-001, +0.00000000000E+000
+1.00450000000E+009, -1.37002305483E-001, +0.00000000000E+000
+1.00540000000E+009, -1.36361634448E-001, +0.00000000000E+000
+1.00630000000E+009, -1.34647301147E-001, +0.00000000000E+000
+1.00720000000E+009, -1.35270180430E-001, +0.00000000000E+000
+1.00810000000E+009, -1.35430469310E-001, +0.00000000000E+000
+1.00900000000E+009, -1.34219194788E-001, +0.00000000000E+000
+1.00990000000E+009, -1.34174964160E-001, +0.00000000000E+000
+1.01080000000E+009, -1.32148979221E-001, +0.00000000000E+000
+1.01170000000E+009, -1.32561194778E-001, +0.00000000000E+000
+1.01260000000E+009, -1.32731174493E-001, +0.00000000000E+000
+1.01350000000E+009, -1.32675876204E-001, +0.00000000000E+000
+1.01440000000E+009, -1.31900259049E-001, +0.00000000000E+000
+1.01530000000E+009, -1.31964521620E-001, +0.00000000000E+000
+1.01620000000E+009, -1.32786016278E-001, +0.00000000000E+000
+1.01710000000E+009, -1.31844568861E-001, +0.00000000000E+000
+1.01800000000E+009, -1.31049100442E-001, +0.00000000000E+000
+1.01890000000E+009, -1.30318770743E-001, +0.00000000000E+000
+1.01980000000E+009, -1.29387892028E-001, +0.00000000000E+000
+1.02070000000E+009, -1.30191766291E-001, +0.00000000000E+000
+1.02160000000E+009, -1.30798603059E-001, +0.00000000000E+000
+1.02250000000E+009, -1.29470773961E-001, +0.00000000000E+000
+1.02340000000E+009, -1.29390386785E-001, +0.00000000000E+000
+1.02430000000E+009, -1.29134532633E-001, +0.00000000000E+000
+1.02520000000E+009, -1.29369536430E-001, +0.00000000000E+000
+1.02610000000E+009, -1.28616232779E-001, +0.00000000000E+000
+1.02700000000E+009, -1.28290654964E-001, +0.00000000000E+000
+1.02790000000E+009, -1.28025086573E-001, +0.00000000000E+000
+1.02880000000E+009, -1.27410750276E-001, +0.00000000000E+000
+1.02970000000E+009, -1.26709719988E-001, +0.00000000000E+000
+1.03060000000E+009, -1.27013797632E-001, +0.00000000000E+000
+1.03150000000E+009, -1.26175608971E-001, +0.00000000000E+000
+1.03240000000E+009, -1.26880261354E-001, +0.00000000000E+000
+1.03330000000E+009, -1.27133871869E-001, +0.00000000000E+000
+1.03420000000E+009, -1.27560942406E-001, +0.00000000000E+000
+1.03510000000E+009, -1.26854502294E-001, +0.00000000000E+000
+1.03600000000E+009, -1.26005746946E-001, +0.00000000000E+000
+1.03690000000E+009, -1.25271147506E-001, +0.00000000000E+000
+1.03780000000E+009, -1.25734788008E-001, +0.00000000000E+000
+1.03870000000E+009, -1.26419515733E-001, +0.00000000000E+000
+1.03960000000E+009, -1.24566632864E-001, +0.00000000000E+000
+1.04050000000E+009, -1.24736173539E-001, +0.00000000000E+000
+1.04140000000E+009, -1.23855173175E-001, +0.00000000000E+000
+1.04230000000E+009, -1.26080479424E-001, +0.00000000000E+000
+1.04320000000E+009, -1.24843189726E-001, +0.00000000000E+000
+1.04410000000E+009, -1.23713514285E-001, +0.00000000000E+000
+1.04500000000E+009, -1.25232824467E-001, +0.00000000000E+000
+1.04590000000E+009, -1.24574202332E-001, +0.00000000000E+000
+1.04680000000E+009, -1.24793908067E-001, +0.00000000000E+000
+1.04770000000E+009, -1.24615135661E-001, +0.00000000000E+000
+1.04860000000E+009, -1.23213766218E-001, +0.00000000000E+000
+1.04950000000E+009, -1.23012782749E-001, +0.00000000000E+000
+1.05040000000E+009, -1.23394399572E-001, +0.00000000000E+000
+1.05130000000E+009, -1.24029437052E-001, +0.00000000000E+000
+1.05220000000E+009, -1.24668387025E-001, +0.00000000000E+000
+1.05310000000E+009, -1.24057972779E-001, +0.00000000000E+000
+1.05400000000E+009, -1.24795195934E-001, +0.00000000000E+000
+1.05490000000E+009, -1.22374178602E-001, +0.00000000000E+000
+1.05580000000E+009, -1.23429026745E-001, +0.00000000000E+000
+1.05670000000E+009, -1.23535076361E-001, +0.00000000000E+000
+1.05760000000E+009, -1.23454556714E-001, +0.00000000000E+000
+1.05850000000E+009, -1.23915668282E-001, +0.00000000000E+000
+1.05940000000E+009, -1.24971855815E-001, +0.00000000000E+000
+1.06030000000E+009, -1.24223106879E-001, +0.00000000000E+000
+1.06120000000E+009, -1.24112538656E-001, +0.00000000000E+000
+1.06210000000E+009, -1.23853813442E-001, +0.00000000000E+000
+1.06300000000E+009, -1.25150480802E-001, +0.00000000000E+000
+1.06390000000E+009, -1.24858287909E-001, +0.00000000000E+000
+1.06480000000E+009, -1.24811529547E-001, +0.00000000000E+000
+1.06570000000E+009, -1.24737225529E-001, +0.00000000000E+000
+1.06660000000E+009, -1.27391603063E-001, +0.00000000000E+000
+1.06750000000E+009, -1.26176976671E-001, +0.00000000000E+000
+1.06840000000E+009, -1.26322894856E-001, +0.00000000000E+000
+1.06930000000E+009, -1.27891333538E-001, +0.00000000000E+000
+1.07020000000E+009, -1.28170736635E-001, +0.00000000000E+000
+1.07110000000E+009, -1.27004726875E-001, +0.00000000000E+000
+1.07200000000E+009, -1.27192713904E-001, +0.00000000000E+000
+1.07290000000E+009, -1.27355428679E-001, +0.00000000000E+000
+1.07380000000E+009, -1.28045100909E-001, +0.00000000000E+000
+1.07470000000E+009, -1.28588584898E-001, +0.00000000000E+000
+1.07560000000E+009, -1.27727016108E-001, +0.00000000000E+000
+1.07650000000E+009, -1.28661804496E-001, +0.00000000000E+000
+1.07740000000E+009, -1.29335392705E-001, +0.00000000000E+000
+1.07830000000E+009, -1.30092722436E-001, +0.00000000000E+000
+1.07920000000E+009, -1.30345364997E-001, +0.00000000000E+000
+1.08010000000E+009, -1.31284157310E-001, +0.00000000000E+000
+1.08100000000E+009, -1.30068129508E-001, +0.00000000000E+000
+1.08190000000E+009, -1.31376071088E-001, +0.00000000000E+000
+1.08280000000E+009, -1.30760750543E-001, +0.00000000000E+000
+1.08370000000E+009, -1.31658630235E-001, +0.00000000000E+000
+1.08460000000E+009, -1.31565223306E-001, +0.00000000000E+000
+1.08550000000E+009, -1.33311539485E-001, +0.00000000000E+000
+1.08640000000E+009, -1.34129993933E-001, +0.00000000000E+000
+1.08730000000E+009, -1.34268601761E-001, +0.00000000000E+000
+1.08820000000E+009, -1.35628464115E-001, +0.00000000000E+000
+1.08910000000E+009, -1.34938581374E-001, +0.00000000000E+000
+1.09000000000E+009, -1.35244446929E-001, +0.00000000000E+000
+1.09090000000E+009, -1.36070093121E-001, +0.00000000000E+000
+1.09180000000E+009, -1.36234770437E-001, +0.00000000000E+000
+1.09270000000E+009, -1.36004692872E-001, +0.00000000000E+000
+1.09360000000E+009, -1.37949426988E-001, +0.00000000000E+000
+1.09450000000E+009, -1.37024813581E-001, +0.00000000000E+000
+1.09540000000E+009, -1.39412466714E-001, +0.00000000000E+000
+1.09630000000E+009, -1.40607999400E-001, +0.00000000000E+000
+1.09720000000E+009, -1.39297550229E-001, +0.00000000000E+000
+1.09810000000E+009, -1.40341740308E-001, +0.00000000000E+000
+1.09900000000E+009, -1.41620019466E-001, +0.00000000000E+000
+1.09990000000E+009, -1.42147552317E-001, +0.00000000000E+000
+1.10080000000E+009, -1.42541895071E-001, +0.00000000000E+000
+1.10170000000E+009, -1.43396267248E-001, +0.00000000000E+000
+1.10260000000E+009, -1.44203776314E-001, +0.00000000000E+000
+1.10350000000E+009, -1.45421836449E-001, +0.00000000000E+000
+1.10440000000E+009, -1.44320513009E-001, +0.00000000000E+000
+1.10530000000E+009, -1.45631218918E-001, +0.00000000000E+000
+1.10620000000E+009, -1.47977429099E-001, +0.00000000000E+000
+1.10710000000E+009, -1.46652223041E-001, +0.00000000000E+000
+1.10800000000E+009, -1.46846164529E-001, +0.00000000000E+000
+1.10890000000E+009, -1.48768391387E-001, +0.00000000000E+000
+1.10980000000E+009, -1.48437032384E-001, +0.00000000000E+000
+1.11070000000E+009, -1.48657654530E-001, +0.00000000000E+000
+1.11160000000E+009, -1.49940619852E-001, +0.00000000000E+000
+1.11250000000E+009, -1.50948628338E-001, +0.00000000000E+000
