"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -1.60316402815E-001, +0.00000000000E+000
+1.00090000000E+009, -1.56915240389E-001, +0.00000000000E+000
+1.00180000000E+009, -1.56200378416E-001, +0.00000000000E+000
+1.00270000000E+009, -1.54144635462E-001, +0.00000000000E+000
+1.00360000000E+009, -1.54767498058E-001, +0.00000000000E+000
+1.00450000000E+009, -1.54647306349E-001, +0.00000000000E+000
+1.00540000000E+009, -1.54524229226E-001, +0.00000000000E+000
+1.00630000000E+009, -1.53072289300E-001, +0.00000000000E+000
+1.00720000000E+009, -1.53419586425E-001, +0.00000000000E+000
+1.00810000000E+009, -1.53320953054E-001, +0.00000000000E+000
+1.00900000000E+009, -1.53058560923E-001, +0.00000000000E+000
+1.00990000000E+009, -1.52912000974E-001, +0.00000000000E+000
+1.01080000000E+009, -1.51460283949E-001, +0.00000000000E+000
+1.01170000000E+009, -1.51684072635E-001, +0.00000000000E+000
+1.01260000000E+009, -1.51747217970E-001, +0.00000000000E+000
+1.01350000000E+009, -1.52662319036E-001, +0.00000000000E+000
+1.01440000000E+009, -1.51970898102E-001, +0.00000000000E+000
+1.01530000000E+009, -1.51792391064E-001, +0.00000000000E+000
+1.01620000000E+009, -1.52591717837E-001, +0.00000000000E+000
+1.01710000000E+009, -1.51380488365E-001, +0.00000000000E+000
+1.01800000000E+009, -1.51269677748E-001, +0.00000000000E+000
+1.01890000000E+009, -1.50849569644E-001, +0.00000000000E+000
+1.01980000000E+009, -1.50254501329E-001, +0.00000000000E+000
+1.02070000000E+009, -1.50351160836E-001, +0.00000000000E+000
+1.02160000000E+009, -1.52121554253E-001, +0.00000000000E+000
+1.02250000000E+009, -1.51382282079E-001, +0.00000000000E+000
+1.02340000000E+009, -1.50908437983E-001, +0.00000000000E+000
+1.02430000000E+009, -1.50679678077E-001, +0.00000000000E+000
+1.02520000000E+009, -1.50875753982E-001, +0.00000000000E+000
+1.02610000000E+009, -1.50177655518E-001, +0.00000000000E+000
+1.02700000000E+009, -1.49683538908E-001, +0.00000000000E+000
+1.02790000000E+009, -1.50452036256E-001, +0.00000000000E+000
+1.02880000000E+009, -1.50003473988E-001, +0.00000000000E+000
+1.02970000000E+009, -1.48996675700E-001, +0.00000000000E+000
+1.03060000000E+009, -1.49232511277E-001, +0.00000000000E+000
+1.03150000000E+009, -1.48508879648E-001, +0.00000000000E+000
+1.03240000000E+009, -1.49722287992E-001, +0.00000000000E+000
+1.03330000000E+009, -1.49429020121E-001, +0.00000000000E+000
+1.03420000000E+009, -1.50081940660E-001, +0.00000000000E+000
+1.03510000000E+009, -1.49468396234E-001, +0.00000000000E+000
+1.03600000000E+009, -1.48616473283E-001, +0.00000000000E+000
+1.03690000000E+009, -1.48714946807E-001, +0.00000000000E+000
+1.03780000000E+009, -1.48874952155E-001, +0.00000000000E+000
+1.03870000000E+009, -1.48752433064E-001, +0.00000000000E+000
+1.03960000000E+009, -1.48397264602E-001, +0.00000000000E+000
+1.04050000000E+009, -1.48883932315E-001, +0.00000000000E+000
+1.04140000000E+009, -1.48782273474E-001, +0.00000000000E+000
+1.04230000000E+009, -1.50120866285E-001, +0.00000000000E+000
