"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -1.26915296974E-001, +0.00000000000E+000
+1.00090000000E+009, -1.23747659784E-001, +0.00000000000E+000
+1.00180000000E+009, -1.23191047872E-001, +0.00000000000E+000
+1.00270000000E+009, -1.21631117308E-001, +0.00000000000E+000
+1.00360000000E+009, -1.21121414943E-001, +0.00000000000E+000
+1.00450000000E+009, -1.21757622532E-001, +0.00000000000E+000
+1.00540000000E+009, -1.20566790788E-001, +0.00000000000E+000
+1.00630000000E+009, -1.18895895942E-001, +0.00000000000E+000
+1.00720000000E+009, -1.19464900965E-001, +0.00000000000E+000
+1.00810000000E+009, -1.19448316866E-001, +0.00000000000E+000
+1.00900000000E+009, -1.18859661462E-001, +0.00000000000E+000
+1.00990000000E+009, -1.18410236555E-001, +0.00000000000E+000
+1.01080000000E+009, -1.16798841858E-001, +0.00000000000E+000
+1.01170000000E+009, -1.17313860388E-001, +0.00000000000E+000
+1.01260000000E+009, -1.17186285532E-001, +0.00000000000E+000
+1.01350000000E+009, -1.17234958419E-001, +0.00000000000E+000
+1.01440000000E+009, -1.16839133483E-001, +0.00000000000E+000
+1.01530000000E+009, -1.16146237175E-001, +0.00000000000E+000
+1.01620000000E+009, -1.17072293295E-001, +0.00000000000E+000
+1.01710000000E+009, -1.15962288609E-001, +0.00000000000E+000
+1.01800000000E+009, -1.16221795503E-001, +0.00000000000E+000
+1.01890000000E+009, -1.14902871682E-001, +0.00000000000E+000
+1.01980000000E+009, -1.14321655866E-001, +0.00000000000E+000
+1.02070000000E+009, -1.15020787160E-001, +0.00000000000E+000
+1.02160000000E+009, -1.16778711145E-001, +0.00000000000E+000
+1.02250000000E+009, -1.15778271545E-001, +0.00000000000E+000
+1.02340000000E+009, -1.14516660432E-001, +0.00000000000E+000
+1.02430000000E+009, -1.14869883020E-001, +0.00000000000E+000
+1.02520000000E+009, -1.14281333749E-001, +0.00000000000E+000
+1.02610000000E+009, -1.13597581940E-001, +0.00000000000E+000
+1.02700000000E+009, -1.13914989484E-001, +0.00000000000E+000
+1.02790000000E+009, -1.14537132127E-001, +0.00000000000E+000
+1.02880000000E+009, -1.13177517856E-001, +0.00000000000E+000
+1.02970000000E+009, -1.12729447270E-001, +0.00000000000E+000
+1.03060000000E+009, -1.12947887811E-001, +0.00000000000E+000
+1.03150000000E+009, -1.11736550853E-001, +0.00000000000E+000
+1.03240000000E+009, -1.13050317738E-001, +0.00000000000E+000
+1.03330000000E+009, -1.12569505786E-001, +0.00000000000E+000
+1.03420000000E+009, -1.13458861688E-001, +0.00000000000E+000
+1.03510000000E+009, -1.12685480676E-001, +0.00000000000E+000
+1.03600000000E+009, -1.12103367391E-001, +0.00000000000E+000
+1.03690000000E+009, -1.11365012151E-001, +0.00000000000E+000
+1.03780000000E+009, -1.12256962695E-001, +0.00000000000E+000
+1.03870000000E+009, -1.12880062398E-001, +0.00000000000E+000
+1.03960000000E+009, -1.11418685454E-001, +0.00000000000E+000
+1.04050000000E+009, -1.11777858840E-001, +0.00000000000E+000
+1.04140000000E+009, -1.10807400622E-001, +0.00000000000E+000
+1.04230000000E+009, -1.12257569855E-001, +0.00000000000E+000
+1.04320000000E+009, -1.11751963274E-001, +0.00000000000E+000
+1.04410000000E+009, -1.10894560243E-001, +0.00000000000E+000
+1.04500000000E+009, -1.11733896839E-001, +0.00000000000E+000
+1.04590000000E+009, -1.11739254924E-001, +0.00000000000E+000
+1.04680000000E+009, -1.12209321563E-001, +0.00000000000E+000
+1.04770000000E+009, -1.11246934893E-001, +0.00000000000E+000
+1.04860000000E+009, -1.10393737383E-001, +0.00000000000E+000
+1.04950000000E+009, -1.11519578984E-001, +0.00000000000E+000
+1.05040000000E+009, -1.11186887639E-001, +0.00000000000E+000
+1.05130000000E+009, -1.11167233868E-001, +0.00000000000E+000
+1.05220000000E+009, -1.12111447633E-001, +0.00000000000E+000
+1.05310000000E+009, -1.12369686303E-001, +0.00000000000E+000
+1.05400000000E+009, -1.12582734888E-001, +0.00000000000E+000
+1.05490000000E+009, -1.10202605904E-001, +0.00000000000E+000
+1.05580000000E+009, -1.11521754748E-001, +0.00000000000E+000
+1.05670000000E+009, -1.11010496031E-001, +0.00000000000E+000
+1.05760000000E+009, -1.12508234272E-001, +0.00000000000E+000
+1.05850000000E+009, -1.12478990486E-001, +0.00000000000E+000
+1.05940000000E+009, -1.13695975877E-001, +0.00000000000E+000
+1.06030000000E+009, -1.12234821609E-001, +0.00000000000E+000
+1.06120000000E+009, -1.13277615696E-001, +0.00000000000E+000
+1.06210000000E+009, -1.12975345449E-001, +0.00000000000E+000
+1.06300000000E+009, -1.13688204519E-001, +0.00000000000E+000
+1.06390000000E+009, -1.12975472533E-001, +0.00000000000E+000
+1.06480000000E+009, -1.12892377474E-001, +0.00000000000E+000
+1.06570000000E+009, -1.13096710731E-001, +0.00000000000E+000
+1.06660000000E+009, -1.15315375018E-001, +0.00000000000E+000
+1.06750000000E+009, -1.15373414420E-001, +0.00000000000E+000
+1.06840000000E+009, -1.15219631471E-001, +0.00000000000E+000
+1.06930000000E+009, -1.15377312488E-001, +0.00000000000E+000
+1.07020000000E+009, -1.16266229793E-001, +0.00000000000E+000
+1.07110000000E+009, -1.15046767795E-001, +0.00000000000E+000
+1.07200000000E+009, -1.15508672913E-001, +0.00000000000E+000
+1.07290000000E+009, -1.16669416068E-001, +0.00000000000E+000
+1.07380000000E+009, -1.16508792152E-001, +0.00000000000E+000
+1.07470000000E+009, -1.17552029948E-001, +0.00000000000E+000
+1.07560000000E+009, -1.16731065949E-001, +0.00000000000E+000
+1.07650000000E+009, -1.17655076056E-001, +0.00000000000E+000
+1.07740000000E+009, -1.18389162590E-001, +0.00000000000E+000
+1.07830000000E+009, -1.18722458622E-001, +0.00000000000E+000
+1.07920000000E+009, -1.18680072272E-001, +0.00000000000E+000
+1.08010000000E+009, -1.20472420388E-001, +0.00000000000E+000
+1.08100000000E+009, -1.19665438704E-001, +0.00000000000E+000
+1.08190000000E+009, -1.20276833171E-001, +0.00000000000E+000
+1.08280000000E+009, -1.19690723633E-001, +0.00000000000E+000
+1.08370000000E+009, -1.20432648432E-001, +0.00000000000E+000
+1.08460000000E+009, -1.20281401245E-001, +0.00000000000E+000
+1.08550000000E+009, -1.22774901107E-001, +0.00000000000E+000
+1.08640000000E+009, -1.23437634615E-001, +0.00000000000E+000
+1.08730000000E+009, -1.23710111371E-001, +0.00000000000E+000
+1.08820000000E+009, -1.24165281345E-001, +0.00000000000E+000
+1.08910000000E+009, -1.24725876786E-001, +0.00000000000E+000
+1.09000000000E+009, -1.25478640987E-001, +0.00000000000E+000
+1.09090000000E+009, -1.24534449738E-001, +0.00000000000E+000
+1.09180000000E+009, -1.24084067064E-001, +0.00000000000E+000
+1.09270000000E+009, -1.24589772090E-001, +0.00000000000E+000
+1.09360000000E+009, -1.26769000822E-001, +0.00000000000E+000
+1.09450000000E+009, -1.25610132981E-001, +0.00000000000E+000
+1.09540000000E+009, -1.28154781816E-001, +0.00000000000E+000
+1.09630000000E+009, -1.28410346474E-001, +0.00000000000E+000
+1.09720000000E+009, -1.27297645414E-001, +0.00000000000E+000
+1.09810000000E+009, -1.28961096271E-001, +0.00000000000E+000
+1.09900000000E+009, -1.29653372840E-001, +0.00000000000E+000
+1.09990000000E+009, -1.30666753481E-001, +0.00000000000E+000
+1.10080000000E+009, -1.32391997047E-001, +0.00000000000E+000
+1.10170000000E+009, -1.32565705734E-001, +0.00000000000E+000
+1.10260000000E+009, -1.34031100682E-001, +0.00000000000E+000
+1.10350000000E+009, -1.33884996055E-001, +0.00000000000E+000
+1.10440000000E+009, -1.34078614867E-001, +0.00000000000E+000
+1.10530000000E+009, -1.35198437389E-001, +0.00000000000E+000
+1.10620000000E+009, -1.37303864840E-001, +0.00000000000E+000
+1.10710000000E+009, -1.37291577854E-001, +0.00000000000E+000
+1.10800000000E+009, -1.36078418207E-001, +0.00000000000E+000
+1.10890000000E+009, -1.38425521904E-001, +0.00000000000E+000
+1.10980000000E+009, -1.39036808875E-001, +0.00000000000E+000
+1.11070000000E+009, -1.39304459669E-001, +0.00000000000E+000
+1.11160000000E+009, -1.40461360203E-001, +0.00000000000E+000
+1.11250000000E+009, -1.41596889215E-001, +0.00000000000E+000
+1.11340000000E+009, -1.43460917256E-001, +0.00000000000E+000
+1.11430000000E+009, -1.44343269402E-001, +0.00000000000E+000
+1.11520000000E+009, -1.46406393131E-001, +0.00000000000E+000
+1.11610000000E+009, -1.45500135055E-001, +0.00000000000E+000
+1.11700000000E+009, -1.47883885143E-001, +0.00000000000E+000
+1.11790000000E+009, -1.49527297506E-001, +0.00000000000E+000
+1.11880000000E+009, -1.50344841437E-001, +0.00000000000E+000
+1.11970000000E+009, -1.49656691103E-001, +0.00000000000E+000
+1.12060000000E+009, -1.51560237399E-001, +0.00000000000E+000
+1.12150000000E+009, -1.52589265769E-001, +0.00000000000E+000
+1.12240000000E+009, -1.55695434418E-001, +0.00000000000E+000
+1.12330000000E+009, -1.54864480425E-001, +0.00000000000E+000
+1.12420000000E+009, -1.57782305410E-001, +0.00000000000E+000
+1.12510000000E+009, -1.61157557752E-001, +0.00000000000E+000
+1.12600000000E+009, -1.62651685923E-001, +0.00000000000E+000
+1.12690000000E+009, -1.63119670005E-001, +0.00000000000E+000
+1.12780000000E+009, -1.64680512321E-001, +0.00000000000E+000
+1.12870000000E+009, -1.64166010480E-001, +0.00000000000E+000
+1.12960000000E+009, -1.66429832964E-001, +0.00000000000E+000
+1.13050000000E+009, -1.69831745070E-001, +0.00000000000E+000
+1.13140000000E+009, -1.71115943997E-001, +0.00000000000E+000
+1.13230000000E+009, -1.73173221202E-001, +0.00000000000E+000
+1.13320000000E+009, -1.74551172360E-001, +0.00000000000E+000
+1.13410000000E+009, -1.78098062775E-001, +0.00000000000E+000
+1.13500000000E+009, -1.79270912021E-001, +0.00000000000E+000
+1.13590000000E+009, -1.79169537376E-001, +0.00000000000E+000
+1.13680000000E+009, -1.81894681451E-001, +0.00000000000E+000
+1.13770000000E+009, -1.81655660494E-001, +0.00000000000E+000
+1.13860000000E+009, -1.87959362920E-001, +0.00000000000E+000
+1.13950000000E+009, -1.89337477380E-001, +0.00000000000E+000
+1.14040000000E+009, -1.91466525725E-001, +0.00000000000E+000
+1.14130000000E+009, -1.94963300615E-001, +0.00000000000E+000
+1.14220000000E+009, -1.94881085218E-001, +0.00000000000E+000
+1.14310000000E+009, -1.97589203848E-001, +0.00000000000E+000
+1.14400000000E+009, -2.00389560961E-001, +0.00000000000E+000
+1.14490000000E+009, -2.03497795081E-001, +0.00000000000E+000
+1.14580000000E+009, -2.05078845065E-001, +0.00000000000E+000
+1.14670000000E+009, -2.09256718036E-001, +0.00000000000E+000
+1.14760000000E+009, -2.11508865876E-001, +0.00000000000E+000
+1.14850000000E+009, -2.14391809630E-001, +0.00000000000E+000
+1.14940000000E+009, -2.16215327968E-001, +0.00000000000E+000
+1.15030000000E+009, -2.20637126094E-001, +0.00000000000E+000
+1.15120000000E+009, -2.22413047940E-001, +0.00000000000E+000
+1.15210000000E+009, -2.27563539889E-001, +0.00000000000E+000
+1.15300000000E+009, -2.29004068873E-001, +0.00000000000E+000
+1.15390000000E+009, -2.30887510227E-001, +0.00000000000E+000
+1.15480000000E+009, -2.34092673967E-001, +0.00000000000E+000
+1.15570000000E+009, -2.36933725989E-001, +0.00000000000E+000
+1.15660000000E+009, -2.39894938033E-001, +0.00000000000E+000
+1.15750000000E+009, -2.43707297111E-001, +0.00000000000E+000
+1.15840000000E+009, -2.48698624427E-001, +0.00000000000E+000
+1.15930000000E+009, -2.51690035082E-001, +0.00000000000E+000
+1.16020000000E+009, -2.55502604057E-001, +0.00000000000E+000
+1.16110000000E+009, -2.59881479429E-001, +0.00000000000E+000
+1.16200000000E+009, -2.62347697688E-001, +0.00000000000E+000
+1.16290000000E+009, -2.67744228595E-001, +0.00000000000E+000
+1.16380000000E+009, -2.69870569549E-001, +0.00000000000E+000
+1.16470000000E+009, -2.73189032652E-001, +0.00000000000E+000
+1.16560000000E+009, -2.78107273090E-001, +0.00000000000E+000
+1.16650000000E+009, -2.81586959591E-001, +0.00000000000E+000
+1.16740000000E+009, -2.85269009543E-001, +0.00000000000E+000
+1.16830000000E+009, -2.89782037986E-001, +0.00000000000E+000
+1.16920000000E+009, -2.93611787821E-001, +0.00000000000E+000
+1.17010000000E+009, -2.96922004991E-001, +0.00000000000E+000
+1.17100000000E+009, -3.02072178415E-001, +0.00000000000E+000
+1.17190000000E+009, -3.08410874959E-001, +0.00000000000E+000
+1.17280000000E+009, -3.10465834257E-001, +0.00000000000E+000
+1.17370000000E+009, -3.16472156049E-001, +0.00000000000E+000
+1.17460000000E+009, -3.20509543164E-001, +0.00000000000E+000
