"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -2.79180668769E-001, +0.00000000000E+000
+1.00090000000E+009, -2.47001176746E-001, +0.00000000000E+000
+1.00180000000E+009, -2.42345328262E-001, +0.00000000000E+000
+1.00270000000E+009, -2.38620878530E-001, +0.00000000000E+000
+1.00360000000E+009, -2.42204691584E-001, +0.00000000000E+000
+1.00450000000E+009, -2.40953904805E-001, +0.00000000000E+000
+1.00540000000E+009, -2.37282758199E-001, +0.00000000000E+000
+1.00630000000E+009, -2.35000985354E-001, +0.00000000000E+000
+1.00720000000E+009, -2.31971922622E-001, +0.00000000000E+000
+1.00810000000E+009, -2.38499969837E-001, +0.00000000000E+000
+1.00900000000E+009, -2.38043992850E-001, +0.00000000000E+000
+1.00990000000E+009, -2.34575453830E-001, +0.00000000000E+000
+1.01080000000E+009, -2.36251352480E-001, +0.00000000000E+000
+1.01170000000E+009, -2.38466118708E-001, +0.00000000000E+000
+1.01260000000E+009, -2.41985354846E-001, +0.00000000000E+000
+1.01350000000E+009, -2.40081422706E-001, +0.00000000000E+000
+1.01440000000E+009, -2.42837518396E-001, +0.00000000000E+000
+1.01530000000E+009, -2.48896978314E-001, +0.00000000000E+000
+1.01620000000E+009, -2.42022578675E-001, +0.00000000000E+000
+1.01710000000E+009, -2.46243893904E-001, +0.00000000000E+000
+1.01800000000E+009, -2.46930631787E-001, +0.00000000000E+000
+1.01890000000E+009, -2.47447631810E-001, +0.00000000000E+000
+1.01980000000E+009, -2.54390431051E-001, +0.00000000000E+000
+1.02070000000E+009, -2.52868193377E-001, +0.00000000000E+000
+1.02160000000E+009, -2.53756046995E-001, +0.00000000000E+000
+1.02250000000E+009, -2.52291082950E-001, +0.00000000000E+000
+1.02340000000E+009, -2.52884506862E-001, +0.00000000000E+000
+1.02430000000E+009, -2.60737603127E-001, +0.00000000000E+000
+1.02520000000E+009, -2.55218408442E-001, +0.00000000000E+000
+1.02610000000E+009, -2.62044057905E-001, +0.00000000000E+000
+1.02700000000E+009, -2.60555296346E-001, +0.00000000000E+000
+1.02790000000E+009, -2.67222825854E-001, +0.00000000000E+000
+1.02880000000E+009, -2.68848046025E-001, +0.00000000000E+000
+1.02970000000E+009, -2.64267878093E-001, +0.00000000000E+000
+1.03060000000E+009, -2.66993063137E-001, +0.00000000000E+000
+1.03150000000E+009, -2.69848391256E-001, +0.00000000000E+000
+1.03240000000E+009, -2.64615538219E-001, +0.00000000000E+000
+1.03330000000E+009, -2.70568368395E-001, +0.00000000000E+000
+1.03420000000E+009, -2.69075254464E-001, +0.00000000000E+000
+1.03510000000E+009, -2.73167232122E-001, +0.00000000000E+000
+1.03600000000E+009, -2.74452825460E-001, +0.00000000000E+000
+1.03690000000E+009, -2.78075437910E-001, +0.00000000000E+000
+1.03780000000E+009, -2.78758597575E-001, +0.00000000000E+000
+1.03870000000E+009, -2.79032554848E-001, +0.00000000000E+000
+1.03960000000E+009, -2.80342143150E-001, +0.00000000000E+000
+1.04050000000E+009, -2.78637762513E-001, +0.00000000000E+000
+1.04140000000E+009, -2.81335352089E-001, +0.00000000000E+000
+1.04230000000E+009, -2.79262291740E-001, +0.00000000000E+000
+1.04320000000E+009, -2.84721998288E-001, +0.00000000000E+000
+1.04410000000E+009, -2.84644338888E-001, +0.00000000000E+000
+1.04500000000E+009, -2.82371302626E-001, +0.00000000000E+000
+1.04590000000E+009, -2.84957593024E-001, +0.00000000000E+000
+1.04680000000E+009, -2.86874651513E-001, +0.00000000000E+000
+1.04770000000E+009, -2.90261481523E-001, +0.00000000000E+000
+1.04860000000E+009, -2.86835304930E-001, +0.00000000000E+000
