"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -2.75623096657E-001, +0.00000000000E+000
+1.00090000000E+009, -2.45839792832E-001, +0.00000000000E+000
+1.00180000000E+009, -2.42305196118E-001, +0.00000000000E+000
+1.00270000000E+009, -2.33892645109E-001, +0.00000000000E+000
+1.00360000000E+009, -2.38833487950E-001, +0.00000000000E+000
+1.00450000000E+009, -2.37898446238E-001, +0.00000000000E+000
+1.00540000000E+009, -2.35177963104E-001, +0.00000000000E+000
+1.00630000000E+009, -2.35781085576E-001, +0.00000000000E+000
+1.00720000000E+009, -2.28909713256E-001, +0.00000000000E+000
+1.00810000000E+009, -2.33403229463E-001, +0.00000000000E+000
+1.00900000000E+009, -2.33783986849E-001, +0.00000000000E+000
+1.00990000000E+009, -2.34373199442E-001, +0.00000000000E+000
+1.01080000000E+009, -2.33583609407E-001, +0.00000000000E+000
+1.01170000000E+009, -2.37377464226E-001, +0.00000000000E+000
+1.01260000000E+009, -2.39021477557E-001, +0.00000000000E+000
+1.01350000000E+009, -2.39505867460E-001, +0.00000000000E+000
+1.01440000000E+009, -2.44384950337E-001, +0.00000000000E+000
+1.01530000000E+009, -2.42053293780E-001, +0.00000000000E+000
+1.01620000000E+009, -2.38384093242E-001, +0.00000000000E+000
+1.01710000000E+009, -2.42708739355E-001, +0.00000000000E+000
+1.01800000000E+009, -2.39644262150E-001, +0.00000000000E+000
+1.01890000000E+009, -2.41475361830E-001, +0.00000000000E+000
+1.01980000000E+009, -2.49958993746E-001, +0.00000000000E+000
+1.02070000000E+009, -2.49304448169E-001, +0.00000000000E+000
+1.02160000000E+009, -2.52487708238E-001, +0.00000000000E+000
+1.02250000000E+009, -2.49567527908E-001, +0.00000000000E+000
+1.02340000000E+009, -2.49927798377E-001, +0.00000000000E+000
+1.02430000000E+009, -2.57787795869E-001, +0.00000000000E+000
+1.02520000000E+009, -2.54574933510E-001, +0.00000000000E+000
+1.02610000000E+009, -2.58616317680E-001, +0.00000000000E+000
+1.02700000000E+009, -2.57455686566E-001, +0.00000000000E+000
+1.02790000000E+009, -2.63737957595E-001, +0.00000000000E+000
+1.02880000000E+009, -2.62364280773E-001, +0.00000000000E+000
+1.02970000000E+009, -2.57050787254E-001, +0.00000000000E+000
+1.03060000000E+009, -2.62996811861E-001, +0.00000000000E+000
+1.03150000000E+009, -2.64256162353E-001, +0.00000000000E+000
+1.03240000000E+009, -2.60419762781E-001, +0.00000000000E+000
+1.03330000000E+009, -2.63008901374E-001, +0.00000000000E+000
+1.03420000000E+009, -2.64194505565E-001, +0.00000000000E+000
+1.03510000000E+009, -2.66817399265E-001, +0.00000000000E+000
+1.03600000000E+009, -2.68280302043E-001, +0.00000000000E+000
+1.03690000000E+009, -2.69072872559E-001, +0.00000000000E+000
+1.03780000000E+009, -2.70122830350E-001, +0.00000000000E+000
+1.03870000000E+009, -2.69956558108E-001, +0.00000000000E+000
+1.03960000000E+009, -2.72559676655E-001, +0.00000000000E+000
+1.04050000000E+009, -2.73937604484E-001, +0.00000000000E+000
+1.04140000000E+009, -2.74846738224E-001, +0.00000000000E+000
+1.04230000000E+009, -2.75343178982E-001, +0.00000000000E+000
+1.04320000000E+009, -2.73648358519E-001, +0.00000000000E+000
+1.04410000000E+009, -2.76374148775E-001, +0.00000000000E+000
+1.04500000000E+009, -2.77665208306E-001, +0.00000000000E+000
+1.04590000000E+009, -2.73610887862E-001, +0.00000000000E+000
+1.04680000000E+009, -2.78117324665E-001, +0.00000000000E+000
+1.04770000000E+009, -2.81122414337E-001, +0.00000000000E+000
+1.04860000000E+009, -2.75451171611E-001, +0.00000000000E+000
+1.04950000000E+009, -2.80803387469E-001, +0.00000000000E+000
+1.05040000000E+009, -2.76862644213E-001, +0.00000000000E+000
+1.05130000000E+009, -2.77249719551E-001, +0.00000000000E+000
