"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -2.72422824979E-001, +0.00000000000E+000
+1.00090000000E+009, -2.39021847901E-001, +0.00000000000E+000
+1.00180000000E+009, -2.36871554660E-001, +0.00000000000E+000
+1.00270000000E+009, -2.30753189984E-001, +0.00000000000E+000
+1.00360000000E+009, -2.36644437405E-001, +0.00000000000E+000
+1.00450000000E+009, -2.33926787085E-001, +0.00000000000E+000
+1.00540000000E+009, -2.30506887782E-001, +0.00000000000E+000
+1.00630000000E+009, -2.27909876916E-001, +0.00000000000E+000
+1.00720000000E+009, -2.24686726729E-001, +0.00000000000E+000
+1.00810000000E+009, -2.29163381193E-001, +0.00000000000E+000
+1.00900000000E+009, -2.30970013321E-001, +0.00000000000E+000
+1.00990000000E+009, -2.29395043342E-001, +0.00000000000E+000
+1.01080000000E+009, -2.29238553611E-001, +0.00000000000E+000
+1.01170000000E+009, -2.32171941416E-001, +0.00000000000E+000
+1.01260000000E+009, -2.28500189465E-001, +0.00000000000E+000
+1.01350000000E+009, -2.34219730108E-001, +0.00000000000E+000
+1.01440000000E+009, -2.37528078054E-001, +0.00000000000E+000
+1.01530000000E+009, -2.37120089184E-001, +0.00000000000E+000
+1.01620000000E+009, -2.30678279135E-001, +0.00000000000E+000
+1.01710000000E+009, -2.33434144509E-001, +0.00000000000E+000
+1.01800000000E+009, -2.34106556732E-001, +0.00000000000E+000
+1.01890000000E+009, -2.38887010373E-001, +0.00000000000E+000
+1.01980000000E+009, -2.42912694363E-001, +0.00000000000E+000
+1.02070000000E+009, -2.40563450926E-001, +0.00000000000E+000
+1.02160000000E+009, -2.41729874408E-001, +0.00000000000E+000
+1.02250000000E+009, -2.42518373156E-001, +0.00000000000E+000
+1.02340000000E+009, -2.43004614442E-001, +0.00000000000E+000
+1.02430000000E+009, -2.48338448054E-001, +0.00000000000E+000
+1.02520000000E+009, -2.48669668754E-001, +0.00000000000E+000
+1.02610000000E+009, -2.51232095222E-001, +0.00000000000E+000
+1.02700000000E+009, -2.48045063500E-001, +0.00000000000E+000
+1.02790000000E+009, -2.53491569117E-001, +0.00000000000E+000
+1.02880000000E+009, -2.56964459604E-001, +0.00000000000E+000
+1.02970000000E+009, -2.51642089612E-001, +0.00000000000E+000
+1.03060000000E+009, -2.53358992042E-001, +0.00000000000E+000
+1.03150000000E+009, -2.57490355051E-001, +0.00000000000E+000
+1.03240000000E+009, -2.52579693579E-001, +0.00000000000E+000
+1.03330000000E+009, -2.55909969662E-001, +0.00000000000E+000
+1.03420000000E+009, -2.55682627516E-001, +0.00000000000E+000
+1.03510000000E+009, -2.58886118386E-001, +0.00000000000E+000
+1.03600000000E+009, -2.60969430422E-001, +0.00000000000E+000
+1.03690000000E+009, -2.63401973203E-001, +0.00000000000E+000
+1.03780000000E+009, -2.60627249690E-001, +0.00000000000E+000
+1.03870000000E+009, -2.64084624733E-001, +0.00000000000E+000
+1.03960000000E+009, -2.65627198155E-001, +0.00000000000E+000
+1.04050000000E+009, -2.64538639803E-001, +0.00000000000E+000
+1.04140000000E+009, -2.64669109892E-001, +0.00000000000E+000
+1.04230000000E+009, -2.63054798645E-001, +0.00000000000E+000
+1.04320000000E+009, -2.65372998438E-001, +0.00000000000E+000
+1.04410000000E+009, -2.66907207086E-001, +0.00000000000E+000
+1.04500000000E+009, -2.64955425486E-001, +0.00000000000E+000
+1.04590000000E+009, -2.66596422014E-001, +0.00000000000E+000
+1.04680000000E+009, -2.70123492066E-001, +0.00000000000E+000
+1.04770000000E+009, -2.71232788155E-001, +0.00000000000E+000
+1.04860000000E+009, -2.66920166387E-001, +0.00000000000E+000
+1.04950000000E+009, -2.71722256365E-001, +0.00000000000E+000
+1.05040000000E+009, -2.67298924893E-001, +0.00000000000E+000
+1.05130000000E+009, -2.71778600364E-001, +0.00000000000E+000
+1.05220000000E+009, -2.70077774334E-001, +0.00000000000E+000
+1.05310000000E+009, -2.71404099714E-001, +0.00000000000E+000
+1.05400000000E+009, -2.70492130243E-001, +0.00000000000E+000
+1.05490000000E+009, -2.70864986638E-001, +0.00000000000E+000
+1.05580000000E+009, -2.70146294857E-001, +0.00000000000E+000
+1.05670000000E+009, -2.71991460136E-001, +0.00000000000E+000
+1.05760000000E+009, -2.70451573496E-001, +0.00000000000E+000
+1.05850000000E+009, -2.70978914926E-001, +0.00000000000E+000
+1.05940000000E+009, -2.72272420486E-001, +0.00000000000E+000
+1.06030000000E+009, -2.73637838303E-001, +0.00000000000E+000
+1.06120000000E+009, -2.72014501653E-001, +0.00000000000E+000
+1.06210000000E+009, -2.73412575762E-001, +0.00000000000E+000
+1.06300000000E+009, -2.74165090779E-001, +0.00000000000E+000
+1.06390000000E+009, -2.73088934591E-001, +0.00000000000E+000
+1.06480000000E+009, -2.71702448445E-001, +0.00000000000E+000
+1.06570000000E+009, -2.71619803887E-001, +0.00000000000E+000
+1.06660000000E+009, -2.67493466052E-001, +0.00000000000E+000
+1.06750000000E+009, -2.75633465610E-001, +0.00000000000E+000
+1.06840000000E+009, -2.74223708051E-001, +0.00000000000E+000
+1.06930000000E+009, -2.75372309056E-001, +0.00000000000E+000
+1.07020000000E+009, -2.77264891466E-001, +0.00000000000E+000
+1.07110000000E+009, -2.80182359183E-001, +0.00000000000E+000
+1.07200000000E+009, -2.79367533604E-001, +0.00000000000E+000
+1.07290000000E+009, -2.79970715417E-001, +0.00000000000E+000
+1.07380000000E+009, -2.80950610346E-001, +0.00000000000E+000
+1.07470000000E+009, -2.83481616546E-001, +0.00000000000E+000
+1.07560000000E+009, -2.81657743344E-001, +0.00000000000E+000
+1.07650000000E+009, -2.89914344516E-001, +0.00000000000E+000
+1.07740000000E+009, -2.82923676161E-001, +0.00000000000E+000
+1.07830000000E+009, -2.88547190246E-001, +0.00000000000E+000
+1.07920000000E+009, -2.88457731340E-001, +0.00000000000E+000
+1.08010000000E+009, -2.89203815196E-001, +0.00000000000E+000
+1.08100000000E+009, -2.97666383028E-001, +0.00000000000E+000
+1.08190000000E+009, -2.90880469024E-001, +0.00000000000E+000
+1.08280000000E+009, -2.94771871003E-001, +0.00000000000E+000
+1.08370000000E+009, -2.97541054090E-001, +0.00000000000E+000
+1.08460000000E+009, -3.02076935042E-001, +0.00000000000E+000
+1.08550000000E+009, -2.94951188959E-001, +0.00000000000E+000
+1.08640000000E+009, -2.99416050267E-001, +0.00000000000E+000
+1.08730000000E+009, -2.99393826441E-001, +0.00000000000E+000
+1.08820000000E+009, -3.00048988729E-001, +0.00000000000E+000
+1.08910000000E+009, -3.01812089424E-001, +0.00000000000E+000
+1.09000000000E+009, -2.97835557158E-001, +0.00000000000E+000
+1.09090000000E+009, -3.04210783670E-001, +0.00000000000E+000
+1.09180000000E+009, -3.05783321323E-001, +0.00000000000E+000
+1.09270000000E+009, -3.03650665738E-001, +0.00000000000E+000
+1.09360000000E+009, -3.01061133709E-001, +0.00000000000E+000
+1.09450000000E+009, -2.99365191916E-001, +0.00000000000E+000
+1.09540000000E+009, -3.03148067418E-001, +0.00000000000E+000
+1.09630000000E+009, -3.02340109155E-001, +0.00000000000E+000
+1.09720000000E+009, -3.04273030658E-001, +0.00000000000E+000
+1.09810000000E+009, -3.04259526281E-001, +0.00000000000E+000
+1.09900000000E+009, -3.07347183967E-001, +0.00000000000E+000
+1.09990000000E+009, -3.05346933445E-001, +0.00000000000E+000
+1.10080000000E+009, -3.06589215887E-001, +0.00000000000E+000
+1.10170000000E+009, -3.12192660830E-001, +0.00000000000E+000
+1.10260000000E+009, -3.06376600790E-001, +0.00000000000E+000
+1.10350000000E+009, -3.10480456888E-001, +0.00000000000E+000
+1.10440000000E+009, -3.14306989389E-001, +0.00000000000E+000
+1.10530000000E+009, -3.17821951632E-001, +0.00000000000E+000
+1.10620000000E+009, -3.18988632052E-001, +0.00000000000E+000
+1.10710000000E+009, -3.12956486332E-001, +0.00000000000E+000
+1.10800000000E+009, -3.17161408471E-001, +0.00000000000E+000
+1.10890000000E+009, -3.14629133734E-001, +0.00000000000E+000
+1.10980000000E+009, -3.22145805307E-001, +0.00000000000E+000
+1.11070000000E+009, -3.19210982917E-001, +0.00000000000E+000
+1.11160000000E+009, -3.28946780945E-001, +0.00000000000E+000
+1.11250000000E+009, -3.26671210865E-001, +0.00000000000E+000
+1.11340000000E+009, -3.26290653534E-001, +0.00000000000E+000
+1.11430000000E+009, -3.28437767455E-001, +0.00000000000E+000
+1.11520000000E+009, -3.29037032897E-001, +0.00000000000E+000
+1.11610000000E+009, -3.30387666038E-001, +0.00000000000E+000
+1.11700000000E+009, -3.36565752930E-001, +0.00000000000E+000
+1.11790000000E+009, -3.32619942418E-001, +0.00000000000E+000
+1.11880000000E+009, -3.35003208327E-001, +0.00000000000E+000
+1.11970000000E+009, -3.35012477196E-001, +0.00000000000E+000
+1.12060000000E+009, -3.35421158753E-001, +0.00000000000E+000
+1.12150000000E+009, -3.36676606745E-001, +0.00000000000E+000
+1.12240000000E+009, -3.40358718271E-001, +0.00000000000E+000
+1.12330000000E+009, -3.40645008850E-001, +0.00000000000E+000
+1.12420000000E+009, -3.40795921982E-001, +0.00000000000E+000
+1.12510000000E+009, -3.42709126729E-001, +0.00000000000E+000
