"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -1.25888167703E-001, +0.00000000000E+000
+1.00090000000E+009, -1.22075034405E-001, +0.00000000000E+000
+1.00180000000E+009, -1.21546739836E-001, +0.00000000000E+000
+1.00270000000E+009, -1.20194712374E-001, +0.00000000000E+000
+1.00360000000E+009, -1.18941979667E-001, +0.00000000000E+000
+1.00450000000E+009, -1.19899087580E-001, +0.00000000000E+000
+1.00540000000E+009, -1.19059600145E-001, +0.00000000000E+000
+1.00630000000E+009, -1.17750428088E-001, +0.00000000000E+000
+1.00720000000E+009, -1.17516773672E-001, +0.00000000000E+000
+1.00810000000E+009, -1.17956086960E-001, +0.00000000000E+000
+1.00900000000E+009, -1.16696143507E-001, +0.00000000000E+000
+1.00990000000E+009, -1.17028209898E-001, +0.00000000000E+000
+1.01080000000E+009, -1.15460731366E-001, +0.00000000000E+000
+1.01170000000E+009, -1.16641191165E-001, +0.00000000000E+000
+1.01260000000E+009, -1.15873468026E-001, +0.00000000000E+000
+1.01350000000E+009, -1.15989977229E-001, +0.00000000000E+000
+1.01440000000E+009, -1.16084393992E-001, +0.00000000000E+000
+1.01530000000E+009, -1.15394404584E-001, +0.00000000000E+000
+1.01620000000E+009, -1.15636282495E-001, +0.00000000000E+000
+1.01710000000E+009, -1.14865997195E-001, +0.00000000000E+000
+1.01800000000E+009, -1.14919000335E-001, +0.00000000000E+000
+1.01890000000E+009, -1.13692793646E-001, +0.00000000000E+000
+1.01980000000E+009, -1.13330582577E-001, +0.00000000000E+000
+1.02070000000E+009, -1.13580526374E-001, +0.00000000000E+000
+1.02160000000E+009, -1.14629340658E-001, +0.00000000000E+000
+1.02250000000E+009, -1.13616172319E-001, +0.00000000000E+000
+1.02340000000E+009, -1.12577100851E-001, +0.00000000000E+000
+1.02430000000E+009, -1.12575049775E-001, +0.00000000000E+000
+1.02520000000E+009, -1.12390690940E-001, +0.00000000000E+000
+1.02610000000E+009, -1.11489030870E-001, +0.00000000000E+000
+1.02700000000E+009, -1.11716187162E-001, +0.00000000000E+000
+1.02790000000E+009, -1.11401202406E-001, +0.00000000000E+000
+1.02880000000E+009, -1.12061784134E-001, +0.00000000000E+000
+1.02970000000E+009, -1.10413901724E-001, +0.00000000000E+000
+1.03060000000E+009, -1.10632345588E-001, +0.00000000000E+000
+1.03150000000E+009, -1.09626347882E-001, +0.00000000000E+000
+1.03240000000E+009, -1.10691155680E-001, +0.00000000000E+000
+1.03330000000E+009, -1.10037600770E-001, +0.00000000000E+000
+1.03420000000E+009, -1.10652986972E-001, +0.00000000000E+000
+1.03510000000E+009, -1.09853824186E-001, +0.00000000000E+000
+1.03600000000E+009, -1.09612445802E-001, +0.00000000000E+000
+1.03690000000E+009, -1.09703056303E-001, +0.00000000000E+000
+1.03780000000E+009, -1.09920554748E-001, +0.00000000000E+000
+1.03870000000E+009, -1.09926467134E-001, +0.00000000000E+000
+1.03960000000E+009, -1.08655416055E-001, +0.00000000000E+000
+1.04050000000E+009, -1.09100546956E-001, +0.00000000000E+000
+1.04140000000E+009, -1.08682564605E-001, +0.00000000000E+000
+1.04230000000E+009, -1.10139449410E-001, +0.00000000000E+000
+1.04320000000E+009, -1.09226721506E-001, +0.00000000000E+000
+1.04410000000E+009, -1.08436833938E-001, +0.00000000000E+000
+1.04500000000E+009, -1.09072387670E-001, +0.00000000000E+000
+1.04590000000E+009, -1.08873395457E-001, +0.00000000000E+000
+1.04680000000E+009, -1.09626084346E-001, +0.00000000000E+000
+1.04770000000E+009, -1.09340253548E-001, +0.00000000000E+000
+1.04860000000E+009, -1.07853645835E-001, +0.00000000000E+000
+1.04950000000E+009, -1.08600160844E-001, +0.00000000000E+000
+1.05040000000E+009, -1.08577606953E-001, +0.00000000000E+000
+1.05130000000E+009, -1.08671643231E-001, +0.00000000000E+000
+1.05220000000E+009, -1.09246823080E-001, +0.00000000000E+000
+1.05310000000E+009, -1.08652410806E-001, +0.00000000000E+000
+1.05400000000E+009, -1.10644978627E-001, +0.00000000000E+000
+1.05490000000E+009, -1.07517503945E-001, +0.00000000000E+000
+1.05580000000E+009, -1.08814423478E-001, +0.00000000000E+000
+1.05670000000E+009, -1.09199206991E-001, +0.00000000000E+000
+1.05760000000E+009, -1.09637620769E-001, +0.00000000000E+000
+1.05850000000E+009, -1.09309570873E-001, +0.00000000000E+000
+1.05940000000E+009, -1.11193234460E-001, +0.00000000000E+000
+1.06030000000E+009, -1.09989503232E-001, +0.00000000000E+000
+1.06120000000E+009, -1.10378157523E-001, +0.00000000000E+000
+1.06210000000E+009, -1.09918676098E-001, +0.00000000000E+000
+1.06300000000E+009, -1.10997126623E-001, +0.00000000000E+000
+1.06390000000E+009, -1.10718813328E-001, +0.00000000000E+000
+1.06480000000E+009, -1.10510108100E-001, +0.00000000000E+000
+1.06570000000E+009, -1.10628974314E-001, +0.00000000000E+000
+1.06660000000E+009, -1.12723229801E-001, +0.00000000000E+000
+1.06750000000E+009, -1.12512804232E-001, +0.00000000000E+000
+1.06840000000E+009, -1.13198451307E-001, +0.00000000000E+000
+1.06930000000E+009, -1.13269835376E-001, +0.00000000000E+000
+1.07020000000E+009, -1.13581753278E-001, +0.00000000000E+000
+1.07110000000E+009, -1.13558515122E-001, +0.00000000000E+000
+1.07200000000E+009, -1.14884298326E-001, +0.00000000000E+000
+1.07290000000E+009, -1.14762266942E-001, +0.00000000000E+000
+1.07380000000E+009, -1.15186216466E-001, +0.00000000000E+000
+1.07470000000E+009, -1.16407585713E-001, +0.00000000000E+000
+1.07560000000E+009, -1.15393289698E-001, +0.00000000000E+000
+1.07650000000E+009, -1.17055592461E-001, +0.00000000000E+000
+1.07740000000E+009, -1.17469674347E-001, +0.00000000000E+000
+1.07830000000E+009, -1.18152169028E-001, +0.00000000000E+000
+1.07920000000E+009, -1.18018834584E-001, +0.00000000000E+000
+1.08010000000E+009, -1.19981071974E-001, +0.00000000000E+000
+1.08100000000E+009, -1.19180423148E-001, +0.00000000000E+000
+1.08190000000E+009, -1.19148973102E-001, +0.00000000000E+000
+1.08280000000E+009, -1.19350725298E-001, +0.00000000000E+000
+1.08370000000E+009, -1.20525160068E-001, +0.00000000000E+000
+1.08460000000E+009, -1.21201815864E-001, +0.00000000000E+000
+1.08550000000E+009, -1.22707064763E-001, +0.00000000000E+000
+1.08640000000E+009, -1.23613849437E-001, +0.00000000000E+000
+1.08730000000E+009, -1.23571404655E-001, +0.00000000000E+000
+1.08820000000E+009, -1.24474364306E-001, +0.00000000000E+000
+1.08910000000E+009, -1.24032376079E-001, +0.00000000000E+000
+1.09000000000E+009, -1.25077889378E-001, +0.00000000000E+000
+1.09090000000E+009, -1.24785441730E-001, +0.00000000000E+000
+1.09180000000E+009, -1.25258736065E-001, +0.00000000000E+000
+1.09270000000E+009, -1.25259052022E-001, +0.00000000000E+000
+1.09360000000E+009, -1.27694465099E-001, +0.00000000000E+000
+1.09450000000E+009, -1.26738936442E-001, +0.00000000000E+000
+1.09540000000E+009, -1.28805415412E-001, +0.00000000000E+000
+1.09630000000E+009, -1.29704256282E-001, +0.00000000000E+000
+1.09720000000E+009, -1.28603008195E-001, +0.00000000000E+000
+1.09810000000E+009, -1.29982272576E-001, +0.00000000000E+000
+1.09900000000E+009, -1.31359535563E-001, +0.00000000000E+000
+1.09990000000E+009, -1.32614879639E-001, +0.00000000000E+000
+1.10080000000E+009, -1.33465035928E-001, +0.00000000000E+000
+1.10170000000E+009, -1.34021873781E-001, +0.00000000000E+000
+1.10260000000E+009, -1.34813734689E-001, +0.00000000000E+000
+1.10350000000E+009, -1.35998178051E-001, +0.00000000000E+000
+1.10440000000E+009, -1.35795987451E-001, +0.00000000000E+000
+1.10530000000E+009, -1.36882657439E-001, +0.00000000000E+000
+1.10620000000E+009, -1.39144845717E-001, +0.00000000000E+000
+1.10710000000E+009, -1.39222635711E-001, +0.00000000000E+000
+1.10800000000E+009, -1.37353233654E-001, +0.00000000000E+000
+1.10890000000E+009, -1.41146092140E-001, +0.00000000000E+000
+1.10980000000E+009, -1.40414514487E-001, +0.00000000000E+000
+1.11070000000E+009, -1.41395717571E-001, +0.00000000000E+000
+1.11160000000E+009, -1.42888241294E-001, +0.00000000000E+000
+1.11250000000E+009, -1.43177638051E-001, +0.00000000000E+000
+1.11340000000E+009, -1.46186555346E-001, +0.00000000000E+000
+1.11430000000E+009, -1.47199922590E-001, +0.00000000000E+000
+1.11520000000E+009, -1.48552452203E-001, +0.00000000000E+000
+1.11610000000E+009, -1.48241246048E-001, +0.00000000000E+000
+1.11700000000E+009, -1.50539300592E-001, +0.00000000000E+000
+1.11790000000E+009, -1.51627248713E-001, +0.00000000000E+000
+1.11880000000E+009, -1.52726255321E-001, +0.00000000000E+000
+1.11970000000E+009, -1.52516506468E-001, +0.00000000000E+000
+1.12060000000E+009, -1.54065035617E-001, +0.00000000000E+000
+1.12150000000E+009, -1.56089400114E-001, +0.00000000000E+000
+1.12240000000E+009, -1.58159689645E-001, +0.00000000000E+000
+1.12330000000E+009, -1.57951988723E-001, +0.00000000000E+000
+1.12420000000E+009, -1.61519848097E-001, +0.00000000000E+000
+1.12510000000E+009, -1.63925849232E-001, +0.00000000000E+000
+1.12600000000E+009, -1.65726638792E-001, +0.00000000000E+000
+1.12690000000E+009, -1.65544329187E-001, +0.00000000000E+000
+1.12780000000E+009, -1.67622398985E-001, +0.00000000000E+000
+1.12870000000E+009, -1.66914451218E-001, +0.00000000000E+000
+1.12960000000E+009, -1.69426518774E-001, +0.00000000000E+000
+1.13050000000E+009, -1.72452873113E-001, +0.00000000000E+000
+1.13140000000E+009, -1.74743399368E-001, +0.00000000000E+000
+1.13230000000E+009, -1.75564169063E-001, +0.00000000000E+000
+1.13320000000E+009, -1.77804299967E-001, +0.00000000000E+000
+1.13410000000E+009, -1.80599678191E-001, +0.00000000000E+000
+1.13500000000E+009, -1.81883427594E-001, +0.00000000000E+000
+1.13590000000E+009, -1.81651577935E-001, +0.00000000000E+000
+1.13680000000E+009, -1.85217977829E-001, +0.00000000000E+000
+1.13770000000E+009, -1.85337751525E-001, +0.00000000000E+000
+1.13860000000E+009, -1.90996568900E-001, +0.00000000000E+000
+1.13950000000E+009, -1.91719707292E-001, +0.00000000000E+000
+1.14040000000E+009, -1.94348417258E-001, +0.00000000000E+000
+1.14130000000E+009, -1.97958122510E-001, +0.00000000000E+000
+1.14220000000E+009, -1.98132572299E-001, +0.00000000000E+000
+1.14310000000E+009, -2.01224080696E-001, +0.00000000000E+000
+1.14400000000E+009, -2.03748131705E-001, +0.00000000000E+000
+1.14490000000E+009, -2.07624619890E-001, +0.00000000000E+000
+1.14580000000E+009, -2.08979049531E-001, +0.00000000000E+000
+1.14670000000E+009, -2.12810434124E-001, +0.00000000000E+000
+1.14760000000E+009, -2.16517286353E-001, +0.00000000000E+000
+1.14850000000E+009, -2.18839656148E-001, +0.00000000000E+000
+1.14940000000E+009, -2.20904469499E-001, +0.00000000000E+000
+1.15030000000E+009, -2.25831013557E-001, +0.00000000000E+000
+1.15120000000E+009, -2.27595433857E-001, +0.00000000000E+000
+1.15210000000E+009, -2.32328420762E-001, +0.00000000000E+000
+1.15300000000E+009, -2.34350458762E-001, +0.00000000000E+000
+1.15390000000E+009, -2.35749173069E-001, +0.00000000000E+000
+1.15480000000E+009, -2.39452391641E-001, +0.00000000000E+000
+1.15570000000E+009, -2.42501963587E-001, +0.00000000000E+000
+1.15660000000E+009, -2.45874736978E-001, +0.00000000000E+000
+1.15750000000E+009, -2.49507679641E-001, +0.00000000000E+000
+1.15840000000E+009, -2.54440113704E-001, +0.00000000000E+000
+1.15930000000E+009, -2.57541569818E-001, +0.00000000000E+000
+1.16020000000E+009, -2.60586944597E-001, +0.00000000000E+000
+1.16110000000E+009, -2.65739645077E-001, +0.00000000000E+000
+1.16200000000E+009, -2.68538812493E-001, +0.00000000000E+000
+1.16290000000E+009, -2.74228015069E-001, +0.00000000000E+000
+1.16380000000E+009, -2.74909884387E-001, +0.00000000000E+000
+1.16470000000E+009, -2.78935277631E-001, +0.00000000000E+000
+1.16560000000E+009, -2.83748476987E-001, +0.00000000000E+000
+1.16650000000E+009, -2.87536827521E-001, +0.00000000000E+000
+1.16740000000E+009, -2.91113304553E-001, +0.00000000000E+000
+1.16830000000E+009, -2.95702858341E-001, +0.00000000000E+000
+1.16920000000E+009, -2.99042419835E-001, +0.00000000000E+000
+1.17010000000E+009, -3.02659014359E-001, +0.00000000000E+000
+1.17100000000E+009, -3.08403940041E-001, +0.00000000000E+000
+1.17190000000E+009, -3.13133915639E-001, +0.00000000000E+000
+1.17280000000E+009, -3.15841017613E-001, +0.00000000000E+000
+1.17370000000E+009, -3.21260282391E-001, +0.00000000000E+000
+1.17460000000E+009, -3.24698368936E-001, +0.00000000000E+000
+1.17550000000E+009, -3.29668640190E-001, +0.00000000000E+000
+1.17640000000E+009, -3.32720076894E-001, +0.00000000000E+000
+1.17730000000E+009, -3.38646741213E-001, +0.00000000000E+000
+1.17820000000E+009, -3.43124970526E-001, +0.00000000000E+000
+1.17910000000E+009, -3.47787959452E-001, +0.00000000000E+000
+1.18000000000E+009, -3.52794602447E-001, +0.00000000000E+000
+1.18090000000E+009, -3.59605146230E-001, +0.00000000000E+000
+1.18180000000E+009, -3.62995494288E-001, +0.00000000000E+000
+1.18270000000E+009, -3.69068434381E-001, +0.00000000000E+000
+1.18360000000E+009, -3.70450280805E-001, +0.00000000000E+000
+1.18450000000E+009, -3.76330238470E-001, +0.00000000000E+000
+1.18540000000E+009, -3.80375639902E-001, +0.00000000000E+000
+1.18630000000E+009, -3.85405587629E-001, +0.00000000000E+000
+1.18720000000E+009, -3.91328440189E-001, +0.00000000000E+000
+1.18810000000E+009, -3.97152558146E-001, +0.00000000000E+000
+1.18900000000E+009, -4.01714872635E-001, +0.00000000000E+000
+1.18990000000E+009, -4.08235019414E-001, +0.00000000000E+000
+1.19080000000E+009, -4.13619674127E-001, +0.00000000000E+000
+1.19170000000E+009, -4.20389218510E-001, +0.00000000000E+000
+1.19260000000E+009, -4.26585342630E-001, +0.00000000000E+000
+1.19350000000E+009, -4.32104856800E-001, +0.00000000000E+000
+1.19440000000E+009, -4.39001046757E-001, +0.00000000000E+000
+1.19530000000E+009, -4.44673513917E-001, +0.00000000000E+000
+1.19620000000E+009, -4.51784612956E-001, +0.00000000000E+000
+1.19710000000E+009, -4.58255787417E-001, +0.00000000000E+000
+1.19800000000E+009, -4.63297525401E-001, +0.00000000000E+000
+1.19890000000E+009, -4.72277424926E-001, +0.00000000000E+000
+1.19980000000E+009, -4.78620597386E-001, +0.00000000000E+000
+1.20070000000E+009, -4.87965248593E-001, +0.00000000000E+000
+1.20160000000E+009, -4.92580955275E-001, +0.00000000000E+000
+1.20250000000E+009, -5.01931358126E-001, +0.00000000000E+000
+1.20340000000E+009, -5.09582353915E-001, +0.00000000000E+000
+1.20430000000E+009, -5.17519521355E-001, +0.00000000000E+000
+1.20520000000E+009, -5.23446156783E-001, +0.00000000000E+000
+1.20610000000E+009, -5.33904578597E-001, +0.00000000000E+000
+1.20700000000E+009, -5.42707456825E-001, +0.00000000000E+000
+1.20790000000E+009, -5.50859358880E-001, +0.00000000000E+000
+1.20880000000E+009, -5.58797478440E-001, +0.00000000000E+000
+1.20970000000E+009, -5.67810851497E-001, +0.00000000000E+000
+1.21060000000E+009, -5.77392083012E-001, +0.00000000000E+000
+1.21150000000E+009, -5.87076256456E-001, +0.00000000000E+000
+1.21240000000E+009, -5.96804535109E-001, +0.00000000000E+000
+1.21330000000E+009, -6.05894943459E-001, +0.00000000000E+000
+1.21420000000E+009, -6.17778847040E-001, +0.00000000000E+000
+1.21510000000E+009, -6.27702385880E-001, +0.00000000000E+000
+1.21600000000E+009, -6.37734048031E-001, +0.00000000000E+000
+1.21690000000E+009, -6.51494949326E-001, +0.00000000000E+000
+1.21780000000E+009, -6.61315355630E-001, +0.00000000000E+000
+1.21870000000E+009, -6.72794303067E-001, +0.00000000000E+000
+1.21960000000E+009, -6.85024575608E-001, +0.00000000000E+000
+1.22050000000E+009, -6.98444138907E-001, +0.00000000000E+000
+1.22140000000E+009, -7.11139923440E-001, +0.00000000000E+000
+1.22230000000E+009, -7.22568338039E-001, +0.00000000000E+000
+1.22320000000E+009, -7.36108795894E-001, +0.00000000000E+000
+1.22410000000E+009, -7.49644832557E-001, +0.00000000000E+000
+1.22500000000E+009, -7.64968149227E-001, +0.00000000000E+000
+1.22590000000E+009, -7.77692794713E-001, +0.00000000000E+000
+1.22680000000E+009, -7.92963155719E-001, +0.00000000000E+000
+1.22770000000E+009, -8.09823367648E-001, +0.00000000000E+000
+1.22860000000E+009, -8.22748232909E-001, +0.00000000000E+000
+1.22950000000E+009, -8.37465698832E-001, +0.00000000000E+000
+1.23040000000E+009, -8.55611884078E-001, +0.00000000000E+000
+1.23130000000E+009, -8.70801778574E-001, +0.00000000000E+000
+1.23220000000E+009, -8.91294119756E-001, +0.00000000000E+000
+1.23310000000E+009, -9.09781019096E-001, +0.00000000000E+000
+1.23400000000E+009, -9.26293512989E-001, +0.00000000000E+000
+1.23490000000E+009, -9.45342260827E-001, +0.00000000000E+000
+1.23580000000E+009, -9.65085249777E-001, +0.00000000000E+000
+1.23670000000E+009, -9.84723022824E-001, +0.00000000000E+000
+1.23760000000E+009, -1.00725067807E+000, +0.00000000000E+000
+1.23850000000E+009, -1.02799948075E+000, +0.00000000000E+000
+1.23940000000E+009, -1.04811794221E+000, +0.00000000000E+000
+1.24030000000E+009, -1.07195323193E+000, +0.00000000000E+000
+1.24120000000E+009, -1.09595716695E+000, +0.00000000000E+000
+1.24210000000E+009, -1.11892380349E+000, +0.00000000000E+000
+1.24300000000E+009, -1.14254817658E+000, +0.00000000000E+000
+1.24390000000E+009, -1.16773283142E+000, +0.00000000000E+000
+1.24480000000E+009, -1.19446965622E+000, +0.00000000000E+000
+1.24570000000E+009, -1.21891945057E+000, +0.00000000000E+000
+1.24660000000E+009, -1.24746686260E+000, +0.00000000000E+000
+1.24750000000E+009, -1.27478959095E+000, +0.00000000000E+000
+1.24840000000E+009, -1.30529784133E+000, +0.00000000000E+000
+1.24930000000E+009, -1.33315725028E+000, +0.00000000000E+000
+1.25020000000E+009, -1.36475677322E+000, +0.00000000000E+000
+1.25110000000E+009, -1.39523925494E+000, +0.00000000000E+000
+1.25200000000E+009, -1.42515794701E+000, +0.00000000000E+000
+1.25290000000E+009, -1.45865079868E+000, +0.00000000000E+000
+1.25380000000E+009, -1.49221620016E+000, +0.00000000000E+000
+1.25470000000E+009, -1.52620037597E+000, +0.00000000000E+000
+1.25560000000E+009, -1.56249240202E+000, +0.00000000000E+000
+1.25650000000E+009, -1.59826765711E+000, +0.00000000000E+000
+1.25740000000E+009, -1.63511143122E+000, +0.00000000000E+000
+1.25830000000E+009, -1.67175664433E+000, +0.00000000000E+000
+1.25920000000E+009, -1.71302604765E+000, +0.00000000000E+000
+1.26010000000E+009, -1.75123310405E+000, +0.00000000000E+000
+1.26100000000E+009, -1.79243103589E+000, +0.00000000000E+000
+1.26190000000E+009, -1.83652317572E+000, +0.00000000000E+000
+1.26280000000E+009, -1.87990462658E+000, +0.00000000000E+000
+1.26370000000E+009, -1.92349367065E+000, +0.00000000000E+000
+1.26460000000E+009, -1.96983197740E+000, +0.00000000000E+000
+1.26550000000E+009, -2.01545204864E+000, +0.00000000000E+000
+1.26640000000E+009, -2.06241283111E+000, +0.00000000000E+000
+1.26730000000E+009, -2.11286070122E+000, +0.00000000000E+000
+1.26820000000E+009, -2.16101756118E+000, +0.00000000000E+000
+1.26910000000E+009, -2.21487051461E+000, +0.00000000000E+000
+1.27000000000E+009, -2.26801545336E+000, +0.00000000000E+000
+1.27090000000E+009, -2.32063186651E+000, +0.00000000000E+000
+1.27180000000E+009, -2.37638980335E+000, +0.00000000000E+000
+1.27270000000E+009, -2.43326688764E+000, +0.00000000000E+000
+1.27360000000E+009, -2.49015074284E+000, +0.00000000000E+000
+1.27450000000E+009, -2.55103062471E+000, +0.00000000000E+000
+1.27540000000E+009, -2.61034501153E+000, +0.00000000000E+000
+1.27630000000E+009, -2.67281222131E+000, +0.00000000000E+000
+1.27720000000E+009, -2.73964113286E+000, +0.00000000000E+000
+1.27810000000E+009, -2.80532321647E+000, +0.00000000000E+000
+1.27900000000E+009, -2.87326700640E+000, +0.00000000000E+000
+1.27990000000E+009, -2.94349940183E+000, +0.00000000000E+000
+1.28080000000E+009, -3.01458002753E+000, +0.00000000000E+000
+1.28170000000E+009, -3.08730049015E+000, +0.00000000000E+000
+1.28260000000E+009, -3.16101400638E+000, +0.00000000000E+000
+1.28350000000E+009, -3.23804792581E+000, +0.00000000000E+000
+1.28440000000E+009, -3.31531516291E+000, +0.00000000000E+000
+1.28530000000E+009, -3.39538247191E+000, +0.00000000000E+000
+1.28620000000E+009, -3.47603380021E+000, +0.00000000000E+000
+1.28710000000E+009, -3.56144694918E+000, +0.00000000000E+000
+1.28800000000E+009, -3.64779275091E+000, +0.00000000000E+000
+1.28890000000E+009, -3.73460704984E+000, +0.00000000000E+000
+1.28980000000E+009, -3.82352086435E+000, +0.00000000000E+000
+1.29070000000E+009, -3.91616559124E+000, +0.00000000000E+000
+1.29160000000E+009, -4.01148014875E+000, +0.00000000000E+000
+1.29250000000E+009, -4.10928108799E+000, +0.00000000000E+000
+1.29340000000E+009, -4.20959969303E+000, +0.00000000000E+000
+1.29430000000E+009, -4.31344240229E+000, +0.00000000000E+000
+1.29520000000E+009, -4.41739192608E+000, +0.00000000000E+000
+1.29610000000E+009, -4.52793425190E+000, +0.00000000000E+000
+1.29700000000E+009, -4.63588501395E+000, +0.00000000000E+000
+1.29790000000E+009, -4.75149120662E+000, +0.00000000000E+000
+1.29880000000E+009, -4.86696293824E+000, +0.00000000000E+000
+1.29970000000E+009, -4.98617408874E+000, +0.00000000000E+000
+1.30060000000E+009, -5.10960947634E+000, +0.00000000000E+000
+1.30150000000E+009, -5.23591999130E+000, +0.00000000000E+000
+1.30240000000E+009, -5.36489013301E+000, +0.00000000000E+000
+1.30330000000E+009, -5.49640795719E+000, +0.00000000000E+000
+1.30420000000E+009, -5.63226457058E+000, +0.00000000000E+000
+1.30510000000E+009, -5.77098098819E+000, +0.00000000000E+000
+1.30600000000E+009, -5.91536080137E+000, +0.00000000000E+000
+1.30690000000E+009, -6.06225165128E+000, +0.00000000000E+000
+1.30780000000E+009, -6.21260461722E+000, +0.00000000000E+000
+1.30870000000E+009, -6.36543087123E+000, +0.00000000000E+000
+1.30960000000E+009, -6.51843624575E+000, +0.00000000000E+000
+1.31050000000E+009, -6.68000262719E+000, +0.00000000000E+000
+1.31140000000E+009, -6.84616247022E+000, +0.00000000000E+000
+1.31230000000E+009, -7.01206026773E+000, +0.00000000000E+000
+1.31320000000E+009, -7.18567953746E+000, +0.00000000000E+000
+1.31410000000E+009, -7.36299455393E+000, +0.00000000000E+000
+1.31500000000E+009, -7.54691235178E+000, +0.00000000000E+000
+1.31590000000E+009, -7.73405433536E+000, +0.00000000000E+000
+1.31680000000E+009, -7.92863182317E+000, +0.00000000000E+000
+1.31770000000E+009, -8.12831976647E+000, +0.00000000000E+000
+1.31860000000E+009, -8.33133903989E+000, +0.00000000000E+000
+1.31950000000E+009, -8.54087375018E+000, +0.00000000000E+000
+1.32040000000E+009, -8.75813715380E+000, +0.00000000000E+000
+1.32130000000E+009, -8.97936291671E+000, +0.00000000000E+000
