"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+009, -3.78830011815E-001, +0.00000000000E+000
+1.00090000000E+009, -3.46212597373E-001, +0.00000000000E+000
+1.00180000000E+009, -3.43216836175E-001, +0.00000000000E+000
+1.00270000000E+009, -3.38990870222E-001, +0.00000000000E+000
+1.00360000000E+009, -3.45436445095E-001, +0.00000000000E+000
+1.00450000000E+009, -3.43552870892E-001, +0.00000000000E+000
+1.00540000000E+009, -3.39305656939E-001, +0.00000000000E+000
+1.00630000000E+009, -3.42008570240E-001, +0.00000000000E+000
+1.00720000000E+009, -3.38006985222E-001, +0.00000000000E+000
+1.00810000000E+009, -3.45665543696E-001, +0.00000000000E+000
+1.00900000000E+009, -3.47324523328E-001, +0.00000000000E+000
+1.00990000000E+009, -3.48684098664E-001, +0.00000000000E+000
+1.01080000000E+009, -3.50383263521E-001, +0.00000000000E+000
+1.01170000000E+009, -3.52500681256E-001, +0.00000000000E+000
+1.01260000000E+009, -3.55801249983E-001, +0.00000000000E+000
+1.01350000000E+009, -3.59362645135E-001, +0.00000000000E+000
+1.01440000000E+009, -3.63064495912E-001, +0.00000000000E+000
+1.01530000000E+009, -3.67103001556E-001, +0.00000000000E+000
+1.01620000000E+009, -3.63423098870E-001, +0.00000000000E+000
+1.01710000000E+009, -3.68187525622E-001, +0.00000000000E+000
+1.01800000000E+009, -3.65426057393E-001, +0.00000000000E+000
+1.01890000000E+009, -3.73554245103E-001, +0.00000000000E+000
+1.01980000000E+009, -3.79312297430E-001, +0.00000000000E+000
+1.02070000000E+009, -3.80813249521E-001, +0.00000000000E+000
+1.02160000000E+009, -3.81901589210E-001, +0.00000000000E+000
+1.02250000000E+009, -3.83518346460E-001, +0.00000000000E+000
+1.02340000000E+009, -3.87063742373E-001, +0.00000000000E+000
+1.02430000000E+009, -3.96251988682E-001, +0.00000000000E+000
+1.02520000000E+009, -3.93722333458E-001, +0.00000000000E+000
+1.02610000000E+009, -3.99120964529E-001, +0.00000000000E+000
+1.02700000000E+009, -4.01597419607E-001, +0.00000000000E+000
+1.02790000000E+009, -4.06167925281E-001, +0.00000000000E+000
+1.02880000000E+009, -4.08048694235E-001, +0.00000000000E+000
+1.02970000000E+009, -4.07860465210E-001, +0.00000000000E+000
+1.03060000000E+009, -4.12160746407E-001, +0.00000000000E+000
+1.03150000000E+009, -4.17683044378E-001, +0.00000000000E+000
+1.03240000000E+009, -4.18400033129E-001, +0.00000000000E+000
